3076,ORGANIZATION,"DR RPH",null
3077,OTHER|THINGS|NUM,"sebesar Rp 9,7 triliun.",null
3078,OTHER,"Ini",null
,,"untuk pembangunan",null
3079,FACILITY,"hutan tanaman rakyat",null
,,"di",null
3080,OTHER,"seluruh Indonesia,",null
,,"daerah",null
3081,OTHER,"nya",null
,,"belum ditentukan tapi bisa saja di",null
3082,OTHER,"Riau,",null
3083,OTHER,"Jambi,",null
,,"atau daerah lain",null
3084,OTHER,"nya,",null
,,"kata",null
3085,OTHER,"nya.",null
,,"Menurut",null
3086,OTHER,"dia,",null
3087,OTHER,"pemerintah",null
,,"perlu membangun",null
3088,TITLE,"Hutan Tanaman Rakyat",null
,,"supaya",null
3089,TITLE,"rakyat",null
,,"memiliki",null
3090,OTHER,"akses",null
,,"terhadap",null
3091,OTHER,"sumber daya hutan,",null
,,"dan",null
3092,OTHER,"rakyat",null
,,"berperan dalam membangun",null
3093,OTHER,"hutan tanaman",null
,,"sehingga pada akhir",null
3094,THINGS,"nya",null
3095,THINGS,"pengamanan hutan",null
,,"juga akan lebih efektif.",null
,,"Selain",null
3096,THINGS,"itu,",null
3097,THINGS,"lahan-lahan kritis",null
,,"yang selama",null
3098,OTHER,"ini",null
,,"kosong atau kurang dimanfaatkan akan lebih produktif, kata",null
3099,OTHER,"nya.",null
,,"Mengenai",null
3100,OTHER,"mekanisme bergulirnya",null
,,",",null
3101,OTHER,"Ka'ban",3059
,,"menyebutkan,",null
3102,OTHER,"mereka",null
3103,OTHER,"rakyat",null
,,"akan mengembalikan dana yang dipinjam setelah",null
3104,OTHER,"panen,",null
,,"di mana",null
3105,FACILITY,"satu kali",null
,,"tanam memerlukan waktu",null
3106,OTHER|NUM,"sekitar 7 tahun.",null
3107,ORGANIZATION,"Masyarakat",null
,,"dapat menggunakan",null
3108,OTHER|THINGS,"fasilitas pinjaman itu",null
,,"melalui",null
3109,OTHER,"koperasi,",null
3110,ORGANIZATION|OTHER,"badan usaha,",null
3111,OTHER,"individu,",null
,,"atau",null
3112,OTHER,"kelompok tani.",null
,,"Menurut",null
3113,OTHER,"Ka'ban,",3059
,,"pembangunan",null
3114,OTHER,"hutan tanaman rakyat",null
,,"dengan target seluas 5,4 juta",null
3115,NUM,"hektare",null
,,"tidak mungkin diselesaikan dalam",null
3116,OTHER|TIME,"tahun 2007 ini",null
,,"saja.",null
3117,OTHER,"Itu",null
,,"target yang harus diselesaikan selama",null
3118,OTHER,"beberapa tahun,",null
,,"rencana",null
3119,TITLE,"nya",null
,,"sampai",null
3120,OTHER,"2014,",null
,,"kata",null
3121,OTHER,"nya.",null
,,"Total saham yang telah dibeli kembali buy back oleh",null
3122,ORGANIZATION,"PT Telekomunikasi Indonesia",null
3123,ORGANIZATION,"Telkom",null
,,"termasuk di",null
3124,LOCATION,"New York Sock Exchange",null
3125,LOCATION,"NYSE",null
,,"hingga",null
3126,OTHER,"saat ini",null
,,"telah bertambah menjadi",null
3127,NUM,"122.526.500 lembar",null
,,"dari",null
3128,OTHER,"jumlah maksimal pembelian",null
,,"yang diizinkan",null
3129,OTHER|THINGS,"sebanyak 1.007.999.964 saham.",null
3130,TITLE,"Wakil Presiden Hubungan Investor",null
,,"dan",null
3131,TITLE|ORGANIZATION,"Sekretaris Perusahaan",null
,,"Telkom",null
3132,PERSON|OTHER,"Harsya Denny Suryo,",null
,,"dalam laporan",null
3133,OTHER,"nya",null
,,"kepada Ketua",null
3134,PERSON,"Bapepam - LK",null
,,"di",null
3135,OTHER,"Jakarta,",3063
3136,OTHER,"Selasa,",null
,,"mengatakan bahwa",null
3137,OTHER,"jumlah tersebut",null
,,"tercapai setelah pada",null
3138,TIME,"25 Januari",null
3139,TIME,"perseroan",null
,,"melakukan",null
3140,OTHER,"pembelian kembali",null
3141,OTHER|NUM,"sebanyak 750 ribu lembar",null
3142,NUM,"saham",null
,,"atau",null
3143,NUM,"2,24 persen",null
,,"dari",null
3144,OTHER,"volume pasar",null
3145,NUM|OTHER,"33.482.500 saham.",null
3146,OTHER,"Transaksi tersebut",null
,,",kata",null
3147,OTHER,"nya,",null
,,"dilakukan di",null
3148,LOCATION,"BEJ",null
,,"antara",null
3149,TIME,"30 menit",null
,,"sesudah",null
3150,OTHER,"pembukaan",null
,,"dan",null
3151,TIME,"30 menit",null
,,"sebelum",null
3152,OTHER,"penutupan",null
,,"pada",null
3153,THINGS,"harga rata-rata",null
3154,THINGS|NUM,"Rp 9.770",null
,,"per",null
3155,NUM,"saham",null
,,"melalui",null
3156,OTHER,"broker pelaksana",null
3157,ORGANIZATION|OTHER,"PT Danareksa,",null
,,"sehingga",null
3158,OTHER,"total saham",null
,,"yang tersisa dari",null
3159,OTHER,"jumlah maksimal pembelian",null
,,"yang diizinkan menjadi",null
3160,NUM|THINGS,"885.473.464 lembar",null
3161,OTHER,"saham.",null
,,"Berdasarkan keputusan",null
3162,OTHER,"Rapat Umum",null
3163,EVENT,"Pemegang Saham",null
,,"Luar Biasa",null
3164,EVENT,"RUPSLB",null
,,"pada",null
3165,TIME,"21 Desember 2005",null
,,"dan",null
3166,TIME,"Peraturan Bapepam No.XI.B.2.",null
3167,TIME,"jangka waktu",null
,,"program",null
3168,TIME|OTHER,"pembelian kembali",null
3169,OTHER|EVENT,"saham Telkom",null
,,"berlangsung selama",null
3170,TIME,"18 bulan",null
,,"terhitung sejak tanggal RUPSLB yang menyetujui",null
3171,OTHER,"pembelian kembali",null
,,"atas",null
3172,OTHER,"saham tersebut",null
,,"hingga",null
3173,TIME,"Juni 2007.",null
3174,ORGANIZATION,"Perusahaan pelayaran",null
3175,ORGANIZATION|PERSON,"PT Arpeni Pratama Ocean Line Tbk",null
3176,PERSON,"APOL",null
,,"akan membeli",null
3177,NUM,"dua unit",null
3178,NUM,"tanker",null
,,"dengan nilai",null
3179,OTHER|THINGS,"sekitar 100 juta dolar AS",null
,,"yang akan dikirim pada",null
3180,OTHER|TIME,"tahun 2008,",null
,,"kata",null
3181,TITLE,"Direktur/",null
3182,OTHER|TITLE,"Sekretaris Perusahaan",null
,,"APOL",null
3183,ORGANIZATION,"Ronald Nangoi,",null
,,"dalam laporan",null
3184,OTHER,"nya",null
,,"kepada",null
3185,OTHER|TITLE,"Bursa Efek Jakarta",3063
3186,LOCATION,"BEJ",null
,,"di",null
3187,OTHER,"Jakarta,",3063
3188,OTHER,"akhir pekan ini.",null
,,"Menurut",null
3189,OTHER,"nya,",null
3190,PERSON,"kedua unit",null
3191,PERSON,"tanker",null
,,"tersebut akan ditempatkan di bawah",null
3192,THINGS,"anak perusahaan APOL,",null
,,"yang merupakan",null
3193,OTHER,"usaha patungan",null
,,"antara",null
3194,OTHER,"perseroan",null
,,"dengan",null
3195,TITLE|PERSON|OTHER,"Hyundai Merchant Marine Co. Ltd",null
,,"dari",null
3196,LOCATION|OTHER,"Korea Selatan.",null
,,"Rencana pembelian",null
3197,THINGS,"dua unit",null
3198,THINGS,"tanker",null
,,"tersebut ,kata",null
3199,OTHER,"dia,",null
,,"sesuai dengan rencana",null
3200,OTHER,"Rapat Umum",null
3201,EVENT,"Pemegang Saham",null
,,"Luar Biasa",null
3202,EVENT,"RUPSLB",null
3203,EVENT,"perseroan",null
,,"yang diselenggarakan pada",null
3204,TIME|OTHER,"28 Juli 2006.",null
,,"Berdasarkan",null
3205,OTHER,"data BEJ,",null
,,"komposisi",null
3206,OTHER|THINGS,"pemegang saham APOL",null
,,"dengan kepemilikan",null
3207,OTHER,"masing-masing",null
3208,NUM|THINGS|OTHER,"lima persen atau lebih",null
,,"per",null
3209,TIME,"31 Desember 2006",null
,,"adalah",null
3210,PERSON|OTHER|TITLE|LOCATION,"Deg - Deutsche Investitions - UE",null
3211,PERSON|OTHER,"8,67 persen,",null
3212,ORGANIZATION|PERSON,"PT Mandira Sanni Pratama",null
3213,PERSON|OTHER,"30,67 persen,",null
3214,PERSON|OTHER,"Mellon S/ A Cundill Recovery FD",null
3215,PERSON,"8,34 persen",null
,,"dan",null
3216,OTHER|ORGANIZATION|PERSON,"PT Mandira Sanni Pratama S/ A PT Ayrus",null
3217,PERSON,"21,04 persen.",null
3218,TITLE,"Kepala Perwakilan",null
3219,ORGANIZATION,"Bank Dunia",null
,,"untuk",null
3220,LOCATION,"Indonesia",null
,,"akan segera diganti mengingat pejabat",null
3221,FACILITY,"Country Director",null
3222,ORGANIZATION,"Bank Dunia",null
3223,ORGANIZATION,"saat ini,",null
3224,ORGANIZATION,"Andrew Steer",null
,,"akan segera berpindah",null
3225,OTHER,"tugas",null
,,"ke",null
3226,OTHER,"London,",null
3227,OTHER,"Inggris.",null
3228,OTHER,"Saya",null
,,"akan meninggalkan",null
3229,LOCATION,"Indonesia",null
,,"pada",null
3230,TIME,"28 Februari",null
,,"mendatang ke",null
3231,OTHER,"London.",null
3232,OTHER,"Saya",null
,,"akan bekerja di",null
3233,OTHER,"pemerintah Inggris.",null
3234,OTHER,"Saya",null
,,"masih tetap di",null
3235,ORGANIZATION,"Bank Dunia",null
,,"tetapi melapor kepada",null
3236,OTHER,"pemerintah Inggris,",null
,,"kata",null
3237,PERSON,"Andrew Steer",null
,,"di sela-sela",null
3238,LOCATION,"Konferensi",null
,,"tentang",null
3239,LOCATION,"Belanja Publik",null
,,"di",null
3240,OTHER,"Jakarta,",3135|3185|3187
3241,OTHER,"Senin.",null
3242,PERSON,"Andrew Steer",null
3243,OTHER,"sendiri",null
,,"menjadi",null
3244,TITLE,"Country Director",null
3245,ORGANIZATION,"Bank Dunia",null
,,"untuk",null
3246,LOCATION,"Indonesia",null
,,"sejak",null
3247,TIME,"2002.",null
3248,OTHER,"Saya",null
,,"belum tahu siapa yang akan menggantikan",null
3249,OTHER,"saya,",null
,,"kata",null
3250,OTHER,"nya.",null
3251,OTHER,"Andrew",null
,,"menggambarkan,",null
3252,LOCATION,"Indonesia",3220
3253,LOCATION|OTHER,"saat ini",null
,,"masih menghadapi",null
3254,OTHER,"tantangan yang berat",null
,,"ke depan, namun",null
3255,OTHER,"seluruh tantangan itu",null
,,"adalah menuju",null
3256,OTHER,"kesuksesan.",null
,,"Dengan",null
3257,OTHER,"kata lain,",null
3258,OTHER,"pemerintah",null
3259,OTHER,"sekarang",null
,,"dalam",null
3260,OTHER,"posisi yang kuat secara finansial",null
,,"dan",null
3261,OTHER,"itu",null
,,"sangat bagus.",null
,,"Jadi dengan",null
3262,OTHER,"tantangan baru",null
,,"yang dihadapi",null
3263,OTHER,"nanti",null
3264,OTHER,"saya",null
,,"sangat positif dengan",null
3265,OTHER,"Indonesia,",null
,,"kata",null
3266,OTHER,"dia.",null
,,"Ditanya tentang",null
3267,EVENT,"pembubaran CGI,",null
3268,EVENT,"Andrew",null
,,"menyatakan pihak",null
3269,OTHER,"nya",null
,,"sangat mendukung",null
3270,OTHER,"keputusan pemerintah",null
,,"karena",null
3271,OTHER,"itu",null
,,"berarti",null
3272,OTHER,"kemajuan.",null
3273,OTHER,"Saya",null
,,"sangat gembira jika",null
3274,ORGANIZATION,"CGI",null
,,"dibubarkan, menurut",null
3275,OTHER,"saya",null
3276,OTHER,"itu",null
3277,OTHER,"pertanda kesuksesan.",null
,,"Memiliki",null
3278,ORGANIZATION,"CGI",null
,,"sangat bagus bagi",null
3279,OTHER,"Indonesia,",null
,,"tapi",null
3280,LOCATION,"Indonesia",3220|3229|3246|3279
,,"berkembang dan",null
3281,OTHER,"saat ini",null
3282,LOCATION,"Indonesia",3220|3229|3246|3279
,,"tidak butuh",null
3283,ORGANIZATION,"CGI",null
,,"lagi, kata",null
3284,OTHER,"nya.",null
3285,OTHER,"Dia",null
,,"menambahkan penting bagi",null
3286,LOCATION,"Indonesia",3220|3229|3246|3252
,,"untuk tetap melakukan",null
3287,OTHER,"dialog",null
,,"dengan",null
3288,OTHER,"masyarakat internasional",null
,,"secara multilateral maupun bilateral.",null
,,"Tapi memang tidak perlu duduk bersama dan mengajukan",null
3289,OTHER,"komitmen",null
,,"seperti",null
3290,OTHER,"itu,",null
,,"ujar",null
3291,OTHER,"nya.",null
,,"Menurut",null
3292,OTHER,"nya,",null
3293,OTHER,"dialog multilateral",null
3294,OTHER,"sendiri",null
3295,OTHER,"bukan hal yang buruk",null
,,"mengingat dalam multilateral",null
3296,LOCATION,"Indonesia",3220|3229|3246|3252
,,"bisa menghemat waktu dan bertemu dengan",null
3297,OTHER|NUM,"sekitar 35 negara",null
,,"dan",null
3298,ORGANIZATION,"lembaga donor",null
,,"sekaligus.",null
3299,ORGANIZATION,"Badan Perencana Pembangunan Nasional",null
3300,ORGANIZATION,"Bappenas",null
,,"telah mengusulkan pembatalan pinjaman",null
3301,OTHER,"luar negeri",null
3302,ORGANIZATION,"LN",null
,,"pada",null
3303,TIME,"2006",3204|3209
3304,OTHER|THINGS,"senilai 370 juta dolar AS",null
,,"pada",null
3305,TIME,"11 proyek",null
,,"di",null
3306,OTHER,"berbagai departemen",null
,,"karena proyek yang dibiayai berjalan lambat atau telah selesai.",null
,,"Karena",null
3307,OTHER,"kita",null
,,"menginginkan",null
3308,OTHER|ORGANIZATION,"pinjaman LN",null
,,"dapat efektif dan efisien, maka jika dalam",null
3309,OTHER,"monitoring",null
,,"ada proyek yang berjalan sangat lambat,",null
3310,EVENT,"Bappenas",null
,,"mengusulkan",null
3311,OTHER,"realokasi",null
,,"atau",null
3312,OTHER,"pembatalan proyek.",null
3313,OTHER,"Demikian pula",null
,,"jika",null
3314,OTHER,"proyek",null
,,"telah selesai dan ada potensi",null
3315,OTHER,"sisa dana pinjaman",null
,,"maka",null
3316,OTHER,"bappenas",null
,,"akan mengusulkan pembatalan",null
3317,OTHER,"sisa pinjaman",null
,,"yang tidak terpakai itu, kata",null
3318,TITLE,"Meneg PPN/",null
3319,OTHER|TITLE,"Kepala Bappenas,",null
3320,TITLE|PERSON,"Paskah Suzetta",null
,,"di",null
3321,OTHER,"Jakarta,",3240
3322,OTHER,"Kamis.",null
3323,OTHER,"Proyek-proyek tersebut",null
,,"dibiayai pinjaman yang dibuat pada",null
3324,TIME|OTHER,"2000 - 2006,",null
,,"kata",null
3325,OTHER,"nya.",null
,,"Sementara,",null
3326,OTHER|ORGANIZATION,"pinjaman LN",null
,,"yang sedang berjalan",null
3327,OTHER,"on going loan",null
,,",kata",null
3328,OTHER,"nya,",null
,,"hingga",null
3329,OTHER|NUM,"akhir 2006",null
,,"mencapai",null
3330,NUM|THINGS|OTHER,"13,7 miliar dolar AS,",null
,,"dan pinjaman yang sudah terserap atau sudah cair mencapai",null
3331,PERSON|ORGANIZATION,"5,9 miliar dolar AS",null
,,"sehingga yang belum terserap atau dicairkan mencapai",null
3332,OTHER|PERSON,"sekitar 7,8 miliar dolar AS.",null
,,"Penyebab",null
3333,OTHER,"nya",null
,,"adalah",null
3334,OTHER,"pertama,",null
3335,OTHER,"porsi pinjaman",null
,,"yang belum dapat dicairkan karena",null
3336,OTHER,"tahapan proyek ini",null
3337,OTHER,"' multiyears disbursement '.",null
,,"Misal",null
3338,EVENT,"nya",null
3339,EVENT,"tahapan proyek",null
,,"masih",null
3340,EVENT,"pembebasan tanah,",null
,,"maka",null
3341,OTHER,"tahap",null
,,"untuk",null
3342,OTHER,"konstruksi",null
,,"belum dapat dicairkan.",null
,,"Sedangkan untuk",null
3343,OTHER|ORGANIZATION,"penarikan pinjaman LN",null
,,"pada",null
3344,OTHER,"2007",null
,,",kata",null
3345,OTHER,"Paskah,",null
,,"berdasarkan",null
3346,OTHER,"kesepakatan",null
,,"dengan",null
3347,TITLE,"Panitia Anggaran DPR",null
,,"jumlah",null
3348,TITLE,"nya",null
,,"mencapai",null
3349,LOCATION|OTHER,"4,3 miliar dolar AS,",null
,,"yang terdiri atas",null
3350,THINGS,"1,76 miliar dolar AS",null
3351,THINGS,"pinjaman program",null
,,"dan",null
3352,NUM|THINGS|OTHER,"2,5 miliar dolar AS.",null
,,"Berdasarkan",null
3353,OTHER,"data Bappenas,",3316
,,"pada",null
3354,OTHER|TIME,"akhir tahun 2006",null
3355,TIME|OTHER,"posisi akhir",null
3356,OTHER|LOCATION,"utang Indonesia",3246|3252|3265|3279|3280|3282|3286|3296
,,"mencapai",null
3357,PERSON|ORGANIZATION,"1.314,4 miliar dolar AS",null
,,"atau",null
3358,NUM|THINGS,"40,4 persen",null
,,"dari",null
3359,OTHER,"PDB,",null
,,"yang terdiri atas",null
3360,OTHER,"pinjaman dalam negeri",null
3361,NUM|THINGS,"693,1 miliar dolar AS",null
,,"atau",null
3362,NUM|THINGS,"21,3 persen",null
,,"dari",null
3363,OTHER,"PDB,",null
,,"dan",null
3364,OTHER,"pinjaman luar negeri",null
3365,NUM|THINGS,"621,2 miliar dolar AS",null
,,"atau",null
3366,NUM|THINGS,"19,1 persen.",null
3367,PERSON,"Pemerintah",null
,,"minta",null
3368,ORGANIZATION,"Bank Indonesia",null
3369,ORGANIZATION,"BI",null
,,"selalu mengkoordinasikan dan mengkomunikasikan",null
3370,OTHER,"rencana kebijakan moneter",null
,,"yang akan ditempuh",null
3371,OTHER,"otoritas moneter",null
,,"itu karena",null
3372,OTHER|THINGS,"kebijakan moneter",null
,,"dan",null
3373,THINGS,"kebijakan fiskal",null
,,"akan saling mempengaruhi.",null
3374,OTHER,"Berbagai hal",null
,,"harus dikoordinasikan dan dikomunikasikan seperti",null
3375,OTHER,"design",null
,,"instrumen",null
3376,OTHER,"nya,",null
,,"kapan mengeluarkan, dan bagaimana pengaruh",null
3377,OTHER,"nya",null
,,"terhadap",null
3378,OTHER,"kondisi moneter maupun fiskal,",null
,,"karena",null
3379,OTHER,"dua-duanya",null
,,"saling mempengaruhi, kata",null
3380,TITLE|PERSON|OTHER,"Menteri Keuangan Sri Mulyani.",null
3381,TITLE,"Menteri Keuangan",null
,,"menyatakan",null
3382,OTHER,"hal itu",null
,,"menanggapi",null
3383,OTHER|LOCATION,"rencana BI",null
,,"menerbitkan",null
3384,TITLE|ORGANIZATION,"Sertifikat Bank Indonesia",null
3385,ORGANIZATION,"SBI",null
3386,ORGANIZATION,"jangka waktu",null
3387,TIME,"6 bulan",null
,,"dan",null
3388,TIME,"9 bulan",null
,,"usai mengikuti rapat Pansus",null
3389,ORGANIZATION,"Pajak Daerah",null
,,"dan",null
3390,ORGANIZATION,"Retribusi Daerah",null
3391,ORGANIZATION,"PDRD",null
,,"di",null
3392,FACILITY|OTHER,"Gedung DPR/ MPR",null
3393,LOCATION,"Jakarta,",null
3394,OTHER,"Kamis.",3322
,,"Ketika ditanya apakah rencana penerbitan",null
3395,EVENT,"SBI",null
3396,TIME,"6 bulan",null
,,"dan",null
3397,TIME,"9 bulan",null
,,"tidak akan mempengaruhi rencana penerbitan",null
3398,OTHER,"surat perbendaharaan negara",null
3399,OTHER,"SPN,",null
3400,TITLE,"Menkeu",null
,,"mengatakan,",null
3401,TITLE|OTHER,"hal itu",null
,,"tidak masalah karena",null
3402,OTHER,"negara-negara maju",null
,,"memiliki",null
3403,OTHER,"banyak ragam",null
3404,OTHER,"instrumen",null
,,"dengan jatuh tempo yang berbeda-beda.",null
,,"Di",null
3405,OTHER,"negara maju itu,",null
,,"instrumen",null
3406,OTHER,"nya",null
,,"sangat lengkap dengan jatuh tempo yang berbeda-beda.",null
,,"Sebelum",null
3407,OTHER,"nya",null
3408,ORGANIZATION,"BI",null
,,"merencanakan untuk menerbitkan",null
3409,OTHER,"instrumen moneter",null
,,"SBI dengan",null
3410,OTHER,"jangka waktu",null
,,"lebih panjang yaitu",null
3411,NUM,"6 dan 9 bulan",null
,,"sehingga diperoleh",null
3412,THINGS,"yield curve",null
,,"yang lebih baik atau tidak patah-patah.",null
,,"Rencana",null
3413,THINGS,"nya,",null
3414,THINGS|OTHER,"instrumen tambahan ini",null
,,"mulai diterbitkan",null
3415,OTHER|NUM,"semester kedua tahun 2007",null
,,"dan",null
3416,OTHER,"rencana tersebut",null
,,"masih akan didiskusikan.",null
,,"Menurut",null
3417,OTHER,"nya,",null
3418,OTHER,"obligasi",null
,,"dengan",null
3419,OTHER,"nilai emisi",null
3420,THINGS|NUM,"Rp 4 triliun",null
,,"yang diterbitkan pada",null
3421,TIME,"22 Februari 2007",null
,,"tersebut akan jatuh tempo pada",null
3422,TIME|OTHER,"15 Juli 2022,",null
,,"memberikan kupon",null
3423,OTHER,"bunga tetap",null
3424,NUM,"10,25 persen",null
,,"yang dibayarkan",null
3425,OTHER|TIME,"setiap 6 bulan",null
,,"pada",null
3426,TIME,"15 Januari",null
,,"dan",null
3427,TIME|OTHER,"15 Juli.",null
,,"Sebelum",null
3428,PERSON,"nya",null
,,"pada",null
3429,TIME|OTHER,"20 Februari 2007,",null
3430,OTHER,"pemerintah",null
,,"telah melakukan",null
3431,OTHER,"lelang obligasi tersebut",null
,,"atau",null
3432,OTHER|ORGANIZATION,"Surat Utang Negara",null
3433,ORGANIZATION,"SUN",null
3434,LOCATION,"Seri FR0043",null
,,"dan berhasil menyerap",null
3435,THINGS|NUM,"Rp 4 triliun.",null
,,"Menurut",null
3436,TITLE|ORGANIZATION,"Kepala Biro Humas Depkeu,",null
3437,ORGANIZATION,"Samsuar Said,",null
,,"penawaran yang masuk mencapai",null
3438,THINGS|NUM,"Rp 7,565 triliun",null
,,"dengan",null
3439,OTHER,"yield",null
,,"tertinggi",null
3440,NUM,"13 persen",null
,,"dan",null
3441,OTHER,"yield",null
,,"terendah",null
3442,OTHER,"10,5 persen.",null
3443,FACILITY|ORGANIZATION,"Penerbitan SUN",null
,,"dimaksudkan untuk membiayai",null
3444,OTHER,"defisit anggaran",null
,,"dan membayar obligasi yang jatuh tempo.",null
3445,PERSON,"Pemerintah",null
3446,PERSON,"sendiri",null
,,"pada",null
3447,TIME,"2007",null
,,"akan menerbitkan",null
3448,ORGANIZATION,"SUN",null
,,"bruto",null
3449,OTHER|THINGS|NUM,"sebesar Rp 66,686 triliun",null
,,"dan",null
3450,OTHER,"netto",null
3451,OTHER|THINGS|NUM,"sebesar Rp 40,606 triliun.",null
3452,PERSON,"Defisit anggaran",null
,,"dalam",null
3453,LOCATION,"APBN 2007",null
,,"mencapai",null
3454,THINGS|NUM,"Rp 40,512 triliun,",null
,,"sedangkan",null
3455,OTHER,"obligasi negara",null
,,"yang jatuh tempo pada",null
3456,OTHER,"2007",null
,,"mencapai",null
3457,OTHER|THINGS|NUM,"Rp 24,49 triliun.",null
3458,ORGANIZATION|LOCATION,"PT Bursa Efek Jakarta",3393
3459,LOCATION,"BEJ",null
,,"menghentikan sementara",null
3460,OTHER,"suspensi",null
,,"perdagangan saham",null
3461,ORGANIZATION|PERSON,"PT Central Korporindo Internasional",null
3462,PERSON,"CNKO",null
,,"di",null
3463,ORGANIZATION,"Pasar Reguler",null
,,"dan",null
3464,ORGANIZATION,"Pasar Tunai",null
,,"sejak",null
3465,TIME,"sesi pertama",null
3466,TIME,"perdagangan Jumat",null
,,"hingga",null
3467,TIME|OTHER,"pengumuman lebih lanjut.",null
3468,TITLE|ORGANIZATION|OTHER,"Kepala Divisi Perdagangan BEJ Supandi,",null
3469,TIME,"Jumat",null
,,"mengatakan",null
3470,OTHER,"suspensi ini",null
,,"diberlakukan sehubungan dengan harga",null
3471,OTHER|FACILITY,"saham CNKO",null
,,"yang turun secara signifikan",null
3472,OTHER|NUM,"sebesar 59,30 persen",null
,,"atau",null
3473,THINGS|NUM,"Rp 102",null
,,"dari",null
3474,THINGS,"Rp 172",null
,,"pada posisi",null
3475,THINGS,"24 Januari 2004",null
,,"menjadi",null
3476,THINGS|NUM,"Rp 70",null
,,"per",null
3477,NUM|TIME,"22 Februari 2007.",3421
3478,OTHER|ORGANIZATION,"Rapat Dewan Gubernur",null
3479,ORGANIZATION,"RDG",null
3480,ORGANIZATION,"Bank Indonesia",3368|3384
3481,OTHER,"BI,",3383
3482,OTHER,"Selasa,",null
,,"memutuskan untuk menurunkan",null
3483,OTHER,"suku bunga acuan",null
,,"BI BI",null
3484,ORGANIZATION,"rate",null
,,"sebesar 25",null
3485,THINGS,"basis poin",null
3486,OTHER,"bps",null
,,"menjadi",null
3487,NUM|THINGS,"9,00 persen",null
,,"dari sebelum",null
3488,OTHER,"nya",null
3489,NUM|OTHER,"9,25 persen.",null
3490,TITLE|ORGANIZATION,"Direktur Perencanaan Strategis",null
,,"dan",null
3491,ORGANIZATION,"Humas",3436
,,"BI,",null
3492,ORGANIZATION,"Budi Mulya",null
,,"di",null
3493,OTHER,"Jakarta,",null
3494,OTHER,"Selasa,",null
,,"mengatakan",null
3495,OTHER,"penurunan kembali",null
,,"BI",null
3496,THINGS,"rate",null
,,"ini karena",null
3497,THINGS,"bank sentral",null
,,"memperkirakan",null
3498,OTHER,"target inflasi",null
3499,OTHER|TIME,"tahun 2007",null
,,"akan terkendali dan",null
3500,OTHER,"perekonomian makro",null
,,"masih pada jalur",null
3501,OTHER,"nya.",null
3502,TITLE,"Target inflasi",null
,,"BI",null
3503,TITLE,"tahun 2007",null
3504,OTHER|THINGS,"sebesar 6 persen",null
3505,THINGS,"plus minus satu persen.",null
,,"Penurunan BI",null
3506,TITLE,"rate",null
,,"ini yang kesebelas kali",null
3507,OTHER,"nya",null
,,"secara berturut-turut sejak",null
3508,TIME,"Mei 2006",null
,,"yang",null
3509,OTHER,"saat itu",null
,,"turun",null
3510,PERSON,"25 basis poin",null
,,"menjadi",null
3511,PERSON,"12,50.",null
,,"Pada",null
3512,TIME,"Februari 2007",3421|3429
,,"BI",null
3513,TIME,"rate",null
,,"telah diturunkan",null
3514,EVENT,"25 basis poin",null
,,"menjadi",null
3515,NUM,"9,25",null
,,"dari bulan sebelum",null
3516,OTHER,"nya",null
3517,OTHER,"9,50 persen.",null
3518,PERSON,"Kredit perbankan",null
,,"pada",null
3519,TIME,"Januari 2007",null
,,"mengalami penurunan",null
3520,OTHER|THINGS|NUM,"sebesar Rp 15,5 triliun",null
,,"namun",null
3521,OTHER,"penurunan tersebut",null
,,"diperkirakan bersifat musiman yang terjadi pada",null
3522,OTHER,"setiap awal tahun.",null
3523,OTHER,"Penurunan kredit tersebut",null
,,"diikuti pula dengan",null
3524,OTHER|FACILITY,"penurunan dana pihak ketiga",null
3525,FACILITY,"sebesar Rp 7,4 triliun.",null
3526,OTHER,"Begitu pula",null
,,"hal",null
3527,OTHER,"nya",null
,,"dengan rasio",null
3528,OTHER,"pinjaman",null
,,"terhadap",null
3529,OTHER|TITLE,"dana pihak ketiga",null
3530,PERSON,"LDR",null
3531,PERSON,"perbankan",null
,,"yang menjadi sedikit lebih rendah dari",null
3532,OTHER,"periode yang sama",null
,,"tahun lalu, berada pada angka",null
3533,TIME|OTHER,"63,9 persen.",null
,,"Sementara",null
3534,OTHER,"itu",null
3535,THINGS,"Net Interest Income",null
3536,THINGS,"NII,",null
3537,THINGS,"pendapatan bunga bersih",null
3538,THINGS,"perbankan",null
,,"terus meningkat mencapai",null
3539,THINGS|NUM,"RP 7,9 triliun,",null
,,"yang merupakan",null
3540,OTHER,"angka tertinggi",null
,,"sejak krisis",null
3541,OTHER|TIME,"sembilan tahun",null
,,"lalu.",null
3542,EVENT,"Tingkat pengembalian",null
3543,EVENT,"asset",null
3544,EVENT,"ROA",null
,,"meningkat dari",null
3545,THINGS,"2,6 persen",null
,,"menjadi",null
3546,NUM|THINGS,"2,8 persen",null
3547,THINGS,"seiring",null
,,"dengan",null
3548,OTHER,"meningkatnya NII.",null
,,"Tingkat kredit bermasalah NPL",null
3549,ORGANIZATION,"perbankan",null
,,"pun terus mengalami perbaikan",null
3550,OTHER,"sejalan",null
,,"dengan diselesaikannya",null
3551,OTHER|THINGS,"proses restrukturisasi",null
3552,THINGS,"debitur-debitur besar",null
,,"di",null
3553,OTHER,"beberapa bank-bank besar.",null
