,,,,",\Z penawaran\NN yang\SC masuk\VB mencapai\VB"
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER,"Rp\SYM 7,565\CD triliun\CD"
,,,,dengan\IN
OTHER,OTHER,OTHER,OTHER,yield\FW
,,,,tertinggi\JJ
Periodx_Year,Periodx_Year,NUM,OTHER,13\CD persen\CD
,,,,dan\CC
OTHER,OTHER,OTHER,OTHER,yield\FW
,,,,terendah\JJ
OTHER,OTHER,OTHER,OTHER,"10,5\CD persen\CD"
,,,,.\Z
OTHER|Organization_Other,OTHER|Organization_Other,OTHER|ORGANIZATION,PERSON-B|ORGANIZATION-B,Penerbitan\NN SUN\NN
,,,,dimaksudkan\VB untuk\SC membiayai\VB
OTHER,OTHER,OTHER,OTHER,defisit\NN anggaran\NN
,,,,dan\CC membayar\VB obligasi\NN yang\SC jatuh_tempo\VB .\Z
OTHER,OTHER,OTHER,PERSON-B,Pemerintah\NN
OTHER,OTHER,OTHER,OTHER,sendiri\NN
OTHER,OTHER,OTHER,OTHER,2007\CD
,,,,akan\MD menerbitkan\VB
OTHER,OTHER,OTHER,OTHER,SUN\NN
,,,,bruto\NN
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,"sebesar\JJ Rp\SYM 66,686\CD triliun\CD"
,,,,dan\CC
OTHER,OTHER,OTHER,QUANTITY-B,netto\FW
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER,"sebesar\JJ Rp\SYM 40,606\CD triliun\CD"
OTHER,OTHER,OTHER,PERSON-B|OTHER,Defisit\NN anggaran\NN
,,,,dalam\IN
OTHER,OTHER,OTHER|NUM,LOCATION-B|QUANTITY-B,APBN\NN 2007\CD
,,,,mencapai\VB
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,"Rp\SYM 40,512\CD triliun\CD"
,,,,",\Z sedangkan\CC"
OTHER,OTHER,OTHER,OTHER,obligasi\NN negara\NN
,,,,yang\SC jatuh_tempo\VB pada\IN
OTHER,OTHER,OTHER,OTHER,2007\CD
,,,,mencapai\VB
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|DATETIME-B,"Rp\SYM 24,49\CD triliun\CD"
,,,,.\Z
OTHER|Location_GPE_Country,OTHER|Location_GPE,OTHER|LOCATION,ORGANIZATION-B|ORGANIZATION-I|LOCATION-B,PT\NNP Bursa\NNP Efek\NNP Jakarta\NNP
OTHER,Location_GPE,LOCATION,LOCATION-I,BEJ\NNP
OTHER,OTHER,OTHER,OTHER,suspensi\NN
,,,,perdagangan\NN saham\NN
OTHER|Organization_Corporation_Company,OTHER|Organization_Corporation,OTHER|ORGANIZATION,OTHER|ORGANIZATION-B|ORGANIZATION-I,PT\NNP Central\NNP Korporindo\NNP Internasional\NNP
Organization_Corporation_Company,Organization_Corporation,ORGANIZATION,ORGANIZATION-I,CNKO\NNP
Organization_Corporation_Company,Organization_Corporation,PERSON,ORGANIZATION-I,Pasar\NN Reguler\JJ
,,,,dan\CC
OTHER,OTHER,ORGANIZATION,LOCATION-B|LOCATION-I,Pasar\NN Tunai\JJ
,,,,sejak\IN
OTHER|Location_GPE_Country,OTHER|Location_GPE,ORGANIZATION,PERSON-B|PERSON-I,sesi\NN pertama\OD
OTHER,OTHER,OTHER,OTHER,perdagangan\NN Jumat\NNP
OTHER|Timex_Day-Of-Week,OTHER|Timex_Day-Of-Week,OTHER|TIME,OTHER|DATETIME-B,pengumuman\NN lebih\RB lanjut\JJ
,,,,.\Z
Product_Title_Position-Vocation|OTHER,Product_Title|OTHER,TITLE|ORGANIZATION|OTHER,OTHER|ORGANIZATION-B|ORGANIZATION-I,Kepala\NNP Divisi\NNP Perdagangan\NNP BEJ\NNP Supandi\NNP
,,,,",\Z"
Timex_Day-Of-Week,Timex_Day-Of-Week,TIME,OTHER,Jumat\NNP
,,,,mengatakan\VB
OTHER,OTHER,OTHER,OTHER,suspensi\NN ini\PR
,,,,diberlakukan\VB sehubungan\SC dengan\SC harga\NN
OTHER|Facility_GOE_Public-Institution,OTHER,OTHER|ORGANIZATION,OTHER,saham\NN CNKO\NNP
,,,,yang\SC turun\VB secara\IN signifikan\JJ
OTHER|Countx_N-Person,OTHER|Countx_N-Person,OTHER|NUM,OTHER|QUANTITY-B,"sebesar\JJ 59,30\CD persen\CD"
,,,,atau\CC
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,QUANTITY-B|OTHER,Rp\SYM 102\CD
,,,,dari\IN
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,Rp\SYM 172\CD
,,,,pada\IN posisi\NN
Timex_Date,Timex_Date,TIME,QUANTITY-B|OTHER,24\CD Januari\NNP 2004\CD
,,,,menjadi\VB
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,DATETIME-B|DATETIME-I,Rp\SYM 70\CD
,,,,per\IN
Countx_N-Person|Timex_Date|OTHER,Numex_Money|Timex_Date|OTHER,TIME|OTHER,OTHER|QUANTITY-B,22\CD Februari\NNP 2007\CD
,,,,.\Z
OTHER|Organization_Political_Party,OTHER|Organization_Political,OTHER|ORGANIZATION|TITLE,OTHER|ORGANIZATION-B,Rapat\NN Dewan\NN Gubernur\NN
Organization_Political_Party,Organization_Political,ORGANIZATION,LOCATION-B,RDG\NN
Organization_Political_Party,Organization_Political|Location_GPE,ORGANIZATION,LOCATION-I,Bank\NNP Indonesia\NNP
OTHER,OTHER,OTHER,LOCATION-I,BI\NNP
OTHER,OTHER,OTHER,OTHER,Selasa\NNP
,,,,",\Z memutuskan\VB untuk\SC menurunkan\VB"
OTHER,OTHER,OTHER,OTHER,suku\NN bunga\NN acuan\NN
,,,,BI\NNP BI\NNP
OTHER,OTHER,OTHER,ORGANIZATION-B,rate\FW
,,,,sebesar\JJ 25\CD
Countx_N-Person|OTHER,Countx_N-Person|OTHER,THINGS|OTHER,OTHER|QUANTITY-B,basis\NND poin\NND
OTHER,OTHER,OTHER,OTHER,bps\NND
OTHER|Measurement_Physical-Extent,OTHER|Countx_N-Person,OTHER|NUM,OTHER,"9,00\CD persen\CD"
,,,,dari\IN sebelum\SC
OTHER,OTHER,OTHER,OTHER,nya\PRP
OTHER|Timex_Time,OTHER|Timex_Time,OTHER|NUM,QUANTITY-B|OTHER,"9,25\CD persen\CD"
Product_Title_Position-Vocation|OTHER,Product_Title|OTHER,TITLE|ORGANIZATION,OTHER|ORGANIZATION-B,Direktur\NNP Perencanaan\NNP Strategis\NNP
,,,,dan\CC
Product_Title_Position-Vocation,Product_Title,ORGANIZATION,OTHER,Humas\NNP
,,,,"BI\NNP ,\Z"
Person,Person,PERSON,OTHER|PERSON-B,Budi\NNP Mulya\NNP
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,Jakarta\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,LOCATION-B,Selasa\NNP
,,,,",\Z mengatakan\VB"
OTHER,OTHER,OTHER,DATETIME-B|OTHER,penurunan\NN kembali\RB
,,,,BI\NNP
OTHER,OTHER,THINGS,OTHER,rate\FW
,,,,ini\PR karena\SC
OTHER,OTHER,OTHER,OTHER,bank_sentral\NN
,,,,memperkirakan\VB
OTHER,OTHER,OTHER,OTHER,target\NN inflasi\NN
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME,OTHER,tahun\NN 2007\CD
OTHER,OTHER,OTHER,OTHER,perekonomian\NN makro\JJ
,,,,masih\MD pada\IN jalur\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
Product_Title_Position-Vocation,Product_Title,TITLE,PERSON-B|OTHER,Target\NN inflasi\NN
,,,,BI\NNP
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME,OTHER|DATETIME-B,tahun\NN 2007\CD
OTHER|Timex_Date,OTHER|Countx_N-Person,OTHER|PERSON,OTHER|QUANTITY-B,sebesar\JJ 6\CD persen\CD
OTHER|Timex_Date,OTHER|Measurement_Physical-Extent,OTHER|NUM,OTHER|QUANTITY-B,plus\JJ minus\JJ satu\CD persen\CD
,,,,.\Z
,,,,Penurunan\NN BI\NNP
OTHER,OTHER,OTHER,OTHER,rate\FW
,,,,ini\PR yang\SC kesebelas\OD kali\NND
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,secara\IN berturut-turut\VB sejak\IN
Timex_Date,Timex_Date,TIME,DATETIME-B|DATETIME-I,Mei\NNP 2006\CD
,,,,yang\SC
OTHER,OTHER,OTHER,OTHER,saat\NN itu\PR
,,,,turun\VB
Countx_N-Person|OTHER,Countx_N-Person|OTHER,PERSON|OTHER,QUANTITY-B|OTHER,25\CD basis\NND poin\NND
,,,,menjadi\VB
OTHER,Countx_N-Person,PERSON,QUANTITY-B,"12,50\CD"
,,,,.\Z
,,,,Pada\IN
Timex_Date,Timex_Date,TIME,DATETIME-B|DATETIME-I,Februari\NNP 2007\CD
,,,,BI\NNP
OTHER,OTHER,OTHER,OTHER,rate\FW
,,,,telah\MD diturunkan\VB
Countx_N-Person|OTHER,Countx_N-Person|OTHER,NUM|OTHER,QUANTITY-B|OTHER,25\CD basis\NND poin\NND
,,,,menjadi\VB
OTHER,Countx_N-Person,OTHER,QUANTITY-B,"9,25\CD"
,,,,dari\IN bulan\NN sebelum\SC
OTHER,OTHER,OTHER,OTHER,nya\PRP
OTHER,OTHER,OTHER,OTHER,"9,50\CD persen\CD"
OTHER,OTHER,OTHER,PERSON-B|OTHER,Kredit\NN perbankan\NN
,,,,pada\IN
Timex_Date,Timex_Date,TIME,DATETIME-B|DATETIME-I,Januari\NNP 2007\CD
,,,,mengalami\VB penurunan\NN
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,"sebesar\JJ Rp\SYM 15,5\CD triliun\CD"
,,,,namun\CC
OTHER,OTHER,OTHER,OTHER,penurunan\NN tersebut\PR
,,,,diperkirakan\VB bersifat\VB musiman\VB yang\SC terjadi\VB pada\IN
OTHER,OTHER,OTHER,OTHER,setiap\CD awal\NN tahun\NN
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Penurunan\NN kredit\NN tersebut\PR
,,,,diikuti\VB pula\RB dengan\IN
OTHER,OTHER,OTHER,OTHER,penurunan\NN dana\NN pihak_ketiga\NN
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,"sebesar\JJ Rp\SYM 7,4\CD triliun\CD"
OTHER,OTHER,OTHER,OTHER,Begitu\PR pula\RB
,,,,hal\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,dengan\IN rasio\NN
OTHER,OTHER,OTHER,OTHER,pinjaman\NN
,,,,terhadap\IN
OTHER,OTHER,OTHER,OTHER,dana\NN pihak_ketiga\NN
OTHER,OTHER,OTHER,ORGANIZATION-B,LDR\FW
OTHER,OTHER,OTHER,OTHER,perbankan\NN
,,,,yang\SC menjadi\VB sedikit\RB lebih\RB rendah\JJ dari\IN
OTHER,OTHER,OTHER,OTHER,periode\NN yang\SC sama\JJ
,,,,"tahun\NN lalu\VB ,\Z berada\VB pada\IN angka\NN"
Timex_Time|OTHER,Timex_Time|OTHER,TIME|OTHER,OTHER|QUANTITY-B,"63,9\CD persen\CD"
,,,,.\Z
,,,,Sementara\SC
OTHER,OTHER,OTHER,OTHER,itu\PR
OTHER,OTHER,OTHER,ORGANIZATION-B|ORGANIZATION-I,Net\FW Interest\FW Income\FW
OTHER,OTHER,OTHER,ORGANIZATION-I,NII\FW
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,pendapatan\NN bunga\NN bersih\JJ
OTHER,OTHER,OTHER,OTHER,perbankan\NN
OTHER,OTHER,OTHER,OTHER,"RP\SYM 7,9\CD triliun\CD"
,,,,",\Z yang\SC merupakan\VB"
OTHER,OTHER,OTHER,QUANTITY-B|OTHER,angka\NN tertinggi\JJ
,,,,sejak\IN krisis\JJ
OTHER,OTHER,OTHER,OTHER,sembilan\CD tahun\NN
,,,,lalu\VB .\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Tingkat\NN pengembalian\NN
OTHER,OTHER,OTHER,OTHER,asset\FW
OTHER,Organization_Political,OTHER,ORGANIZATION-B,ROA\FW
,,,,meningkat\VB dari\IN
Countx_N-Person,Countx_N-Person,PERSON,QUANTITY-B|OTHER,"2,6\CD persen\CD"
,,,,menjadi\VB
Countx_N-Person,Countx_N-Person,PERSON,OTHER,"2,8\CD persen\CD"
OTHER,OTHER,OTHER,QUANTITY-B,seiring\NN
OTHER,OTHER,OTHER,OTHER|QUANTITY-B,meningkatnya\NN NII\NNP
,,,,.\Z
,,,,Tingkat\NN kredit\NN bermasalah\VB NPL\FW
OTHER,OTHER,OTHER,OTHER,perbankan\NN
,,,,pun\RP terus\RB mengalami\VB perbaikan\NN
OTHER,OTHER,OTHER,OTHER,sejalan\NN
,,,,dengan\IN diselesaikannya\NN
OTHER,OTHER,OTHER,OTHER,proses\NN restrukturisasi\NN
OTHER,OTHER,OTHER,OTHER,debitur-debitur\NN besar\JJ
OTHER,OTHER,OTHER,OTHER,beberapa\CD bank-bank\NN besar\JJ
,,,,.\Z
,,,,NPL\FW secara\IN gross\FW tercatat\VB
OTHER|Countx_N-Person,OTHER|Countx_N-Person,OTHER|PERSON,OTHER|QUANTITY-B,"sebesar\JJ 6,8\CD persen\CD"
,,,,menurun\VB dari\IN angka_akhir\NN
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME,OTHER,akhir\NN tahun\NN 2006\CD
OTHER|Countx_N-Person,OTHER|Countx_N-Person,OTHER|PERSON,OTHER|DATETIME-B,"sebesar\JJ 7,0\CD persen\CD"
OTHER,OTHER,OTHER,QUANTITY-B|OTHER,"3,4\CD persen\CD"
,,,,menurun\VB dari\IN
OTHER,OTHER,OTHER,OTHER,"3,6\CD persen\CD"
,,,,.\Z
,,,,Dari\IN
OTHER,OTHER,OTHER,OTHER,rencana\NN bisnis\NN bank\NN
,,,,yang\SC telah\MD disampaikan\VB kepada\IN
OTHER,OTHER,OTHER,PERSON-B,BI\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,perbankan\NN
,,,,berencana\VB untuk\SC memperbaiki\VB kinerja\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,di\IN dalam\NN melaksanakan\VB
OTHER,OTHER,OTHER,OTHER,fungsi\NN intermediasi\NN
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Pertumbuhan\NN kredit\NN
,,,,pada\IN
Timex_Date,Timex_Date,TIME,DATETIME-B,2006\CD
,,,,adalah\VB
OTHER|Numex_Percent,OTHER|Numex_Percent,OTHER|NUM,OTHER|QUANTITY-B,sekitar\RB 14\CD persen\CD
,,,,dan\CC
OTHER,OTHER,OTHER,OTHER,jumlah\NN kredit\NN
,,,,pada\IN
OTHER,OTHER,OTHER|NUM,OTHER|QUANTITY-B,akhir\NN 2006\CD
,,,,adalah\VB
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,"Rp\SYM 832,90\CD triliun\CD"
,,,,.\Z
OTHER|Person,OTHER|Product_Title|Person,OTHER|TITLE|PERSON,PERSON-B|PERSON-I,Menkeu\NNP Sri\NNP Mulyani\NNP Indrawati\NNP
,,,,mengatakan\VB dalam\IN
OTHER,Periodx_Year,TIME,QUANTITY-B|OTHER,dua\CD bulan\NN
,,,,"pertama\OD 2007\CD ini\PR ,\Z"
OTHER,OTHER,OTHER,OTHER,posisi\NN anggaran\NN
,,,,masih\MD
OTHER,OTHER,OTHER,OTHER,surplus\NN
,,,,",\Z mengingat\IN"
OTHER,OTHER,OTHER,OTHER,penerimaan\NN yang\SC sesuai\JJ target\NN
,,,,dan\CC masih\MD lambat\JJ
OTHER,OTHER,OTHER,OTHER,nya\PRP
OTHER,OTHER,OTHER,OTHER,penyerapan\NN belanja\NN
,,,,Untuk\IN
OTHER,OTHER,OTHER,OTHER,penerimaan\NN
,,,,masih\MD '\Z on\FW track\FW '\Z .\Z
,,,,Dari\IN
OTHER,OTHER,OTHER,OTHER,sisi\NN pengeluaran\NN
OTHER,OTHER,OTHER,OTHER,kita\PRP
,,,,Secara\IN '\Z overall\FW '\Z
OTHER,OTHER,OTHER,OTHER,saya\PRP
,,,,"belum\NEG lihat\VB ,\Z tapi\CC nampak\RB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,masih\MD
OTHER,OTHER,OTHER,OTHER,surplus\NN
,,,,dalam\IN
OTHER|Periodx_Day,OTHER,OTHER|TIME,OTHER|QUANTITY-B,dua\CD bulan\NN ini\PR
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,Menkeu\NN
,,,,di\IN
Person|OTHER,Person|OTHER,PERSON|OTHER,PERSON-B|OTHER,Istana\NNP Negara\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,LOCATION-B,Selasa\NNP
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Dia\PRP
,,,,kemudian\RB mencontohkan\VB permasalahan\NN masih\MD sedikit\JJ
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,daerah\NN yang\SC
OTHER|Organization_Political_Party,OTHER|Organization_Political,OTHER|ORGANIZATION,OTHER|ORGANIZATION-B,rancangan\NN APBD\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
OTHER,OTHER,OTHER,OTHER,DPRD\NNP
,,,,",\Z sehingga\SC yang\SC disetor\VB ke\IN"
OTHER,OTHER,OTHER,OTHER,daerah\NN
,,,,kebanyakan\NN hanya\RB
OTHER,OTHER,OTHER,OTHER,dana\NN alokasi\NN umum\JJ
OTHER,OTHER,OTHER,OTHER,DAU\NN
OTHER|Organization_Political_Party,OTHER|Organization_Political,OTHER|ORGANIZATION,OTHER,pembayaran\NN gaji\NN
,,,,.\Z
,,,,Jadi\SC belum\NEG bisa\MD ada\VB
OTHER,OTHER,OTHER,OTHER,ekspansi\NN
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
,,,,Sedangkan\CC
OTHER,OTHER,OTHER,OTHER,penerimaan\NN pemerintah\NN
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z dianggap\VB masih\MD positif\JJ dan\CC diperkuat\VB masuknya\NN"
OTHER,OTHER,OTHER,OTHER,dana\NN penjualan\NN
OTHER,OTHER,OTHER,OTHER,obligasi\NN internasional\JJ
OTHER,OTHER,OTHER,PERSON-B,Nanti\NN
,,,,baru\MD akan\MD kelihatan\VB tekanan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z yaitu\SC"
OTHER,OTHER,OTHER,OTHER,keseimbangan\NN
,,,,antara\IN
OTHER,OTHER,OTHER,OTHER,penerimaan\NN
,,,,dengan\IN
OTHER,OTHER,OTHER,OTHER,pengeluaran\NN
,,,,itu\PR pada\IN
OTHER,OTHER,OTHER,OTHER,kuartal\NN kedua\OD dan\CC ketiga\OD
,,,,",\Z saat\SC ada\VB"
OTHER,OTHER,OTHER,OTHER,beberapa\CD utang\NN
,,,,yang\SC jatuh_tempo\VB dan\CC
OTHER,OTHER,OTHER,OTHER,pengeluaran-pengeluaran\NN
,,,,"mulai\MD terjadi\VB ,\Z ujar\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
,,,,Sebelum\SC
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z"
Product_Title_Position-Vocation|Organization_Political_Other,Product_Title|Organization_Political,TITLE|ORGANIZATION,OTHER|ORGANIZATION-B|ORGANIZATION-I,Dirjen\NNP Perbendaharaan\NNP Depkeu\NNP Herry\NNP Purnomo\NNP
,,,,"mengungkapkan\VB ,\Z hingga\IN"
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME,OTHER,akhir\NN Februari\NNP 2007\CD
OTHER,OTHER,OTHER,DATETIME-B|DATETIME-I,penerimaan\NN negara\NN
OTHER,OTHER,OTHER,OTHER,sektor\NN pajak\NN
,,,,telah\MD mencapai\VB
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER,sekitar\RB Rp\SYM 40\CD -\Z 50\CD triliun\CD
,,,,",\Z dari\IN"
Countx_N-Person|OTHER,OTHER,NUM|OTHER,OTHER|QUANTITY-B,target\NN 2007\CD
OTHER|Numex_Ordinal-Number,OTHER|Numex_Ordinal-Number,OTHER|NUM,OTHER,"Rp\SYM 452,556\CD triliun\CD"
OTHER,OTHER,OTHER,OTHER,Itu\PR
,,,,baru\MD
OTHER,OTHER,ORGANIZATION|OTHER,ORGANIZATION-B|OTHER,PPN\NN dan\CC PPh\NN
,,,,",\Z belum\NEG termasuk\VB yang\SC"
OTHER,OTHER,OTHER,OTHER,valuta\NN asing\JJ
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,Jakarta\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,Senin\NNP
,,,,.\Z
,,,,Sedangkan\CC untuk\IN
OTHER,OTHER,OTHER,OTHER,penerimaan\NN
,,,,dari\IN
OTHER,OTHER,OTHER,OTHER,sektor\NN cukai\NN
,,,,",\Z"
Product_Title_Position-Vocation,Product_Title,TITLE,OTHER,Herry\NNP
,,,,menyatakan\VB pihak\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,telah\MD mencatat\VB angka\NN
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,lebih\RB dari\IN Rp\SYM 10\CD triliun\CD
,,,,.\Z
,,,,Meski\SC
OTHER,OTHER,OTHER,OTHER,demikian\PR
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,menyatakan\VB bahwa\SC
OTHER,OTHER,OTHER,OTHER,penyerapan\NN anggaran\NN
,,,,dari\IN
OTHER,OTHER,OTHER,OTHER,belanja\NN barang\NN
,,,,hingga\IN
OTHER,OTHER,OTHER,OTHER,saat\NN ini\PR
,,,,"masih\MD sangat\RB rendah\JJ ,\Z pada\IN"
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|NUM,OTHER,kisaran\NN 5\CD persen\CD
,,,,",\Z tidak\NEG seperti\IN"
OTHER,OTHER|Location_GPE,OTHER|LOCATION,OTHER,Dana\NN Alokasi\NN Umum\JJ
OTHER,Location_GPE,ORGANIZATION,PERSON-B,DAU\NN
OTHER,OTHER,OTHER,PERSON-I|OTHER,belanja\NN pegawai\NN
,,,,.\Z
,,,,Tapi\CC
OTHER,OTHER,OTHER,OTHER,anggaran\NN
,,,,#NAME?
OTHER,OTHER,OTHER,OTHER,red\NN
,,,,masih\MD aman\JJ lah\RP sampai\IN
OTHER,OTHER,OTHER,OTHER,sekarang\NN ini\PR
,,,,karena\SC pengeluaran\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,masih\MD kecil\JJ .\Z
,,,,Untuk\IN
OTHER,OTHER,OTHER,OTHER,belanja\NN barang\NN
OTHER,OTHER,OTHER,OTHER,tahun\NN ini\PR
OTHER,OTHER,OTHER,OTHER,belum\NEG sampai\IN 5\CD persen\CD
,,,,",\Z kata\VB"
Countx_N-Person,Countx_N-Person,NUM,OTHER,nya\PRP
,,,,.\Z
,,,,Sedangkan\CC
OTHER,OTHER,OTHER,PERSON-B|PERSON-I,Anggaran\NN Pendapatan\NN
,,,,dan\CC
OTHER,OTHER,OTHER,PERSON-B|LOCATION-B,Belanja\NN Negara\NN
OTHER,Event_Occasion,LOCATION,LOCATION-I,APBN\NN
Timex_Date|OTHER|Product_Unit_Currency|Numex_Money,Timex_Date|OTHER|Product_Unit|Numex_Money,LOCATION|OTHER|THINGS|NUM,QUANTITY-B|OTHER,sebesar\JJ Rp\SYM 763\CD triliun\CD
,,,,dengan\SC
OTHER,OTHER,OTHER,OTHER,alokasi\NN
,,,,untuk\IN
OTHER,OTHER,OTHER,OTHER,pemerintah_pusat\NN dan\CC daerah\NN
OTHER,OTHER,OTHER,OTHER,masing-masing\PRP
OTHER|Countx_N-Person|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,Rp\SYM 504\CD dan\CC Rp\SYM 259\CD triliun\CD
,,,,.\Z
Organization_Political_Party|OTHER,Organization_Political|OTHER,ORGANIZATION,PERSON-B|OTHER,Perusahaan\NN investasi\NN
Organization_Political_Party|Person,Organization_Other,ORGANIZATION|PERSON,ORGANIZATION-B|ORGANIZATION-I,PT\NNP Global\NNP Mediacom\NNP Tbk\NNP
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,bernama\VB
OTHER,OTHER,OTHER|ORGANIZATION,OTHER|ORGANIZATION-B|ORGANIZATION-I,PT\NNP Bimantara\NNP Citra\NNP Tbk\NNP
OTHER,OTHER,ORGANIZATION,ORGANIZATION-I,BMTR\NNP
Product_Doctrine_Religion|OTHER,Location_GPE|OTHER,ORGANIZATION|OTHER,ORGANIZATION-I,transaksi\NN pembelian\NN
OTHER,OTHER,OTHER,OTHER,62.693.500\CD saham\NN
OTHER|Measurement_Other|Product_Unit_Other,OTHER|Measurement_Other|Product_Unit,OTHER|NUM,OTHER|QUANTITY-B,PT\NNP Mobile\NNP -\NNP 8\NNP Telecom\NNP Tbk\NNP
Person,Location_GPE,ORGANIZATION,LOCATION-B,FREN\NNP
OTHER|Numex_Age|Person,OTHER|Numex_Age|Person,OTHER|NUM|PERSON,LOCATION-I|OTHER|QUANTITY-B|PERSON-B|PERSON-I,Direktur\NNP Utama\NNP Global\NNP Mediacom\NNP Tbk\NNP
,,,,",\Z"
OTHER|Product_Title_Position-Vocation,OTHER|Product_Title,OTHER|TITLE,ORGANIZATION-B|OTHER,Hary\NNP Tanoesoedibjo\NNP
,,,,",\Z dalam\IN laporan\NN"
Person,Person,PERSON,ORGANIZATION-B,nya\PRP
,,,,kepada\IN Ketua\NN
OTHER,OTHER,OTHER,ORGANIZATION-I|OTHER|PERSON-B,Bapepam\NNP -\NNP LK\NNP
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,Jakarta\NNP
,,,,",\Z"
Product_Title_Position-Vocation,Product_Title,TITLE,OTHER,Jumat\NNP
,,,,.\Z
,,,,Menurut\IN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,transaksi\NN pembelian\NN saham\NN
,,,,tersebut\PR berlangsung\VB pada\IN
Timex_Date,Timex_Date,TIME,OTHER|DATETIME-B,5\CD September\NNP
,,,,hingga\IN
Timex_Date,Timex_Date,TIME,OTHER|QUANTITY-B,14\CD September\NNP
,,,,2007\CD dengan\IN
OTHER,OTHER,OTHER,OTHER,harga\NN pembelian\NN rata-rata\JJ
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER,sebesar\JJ Rp\SYM 289\CD
Numex_Money,Numex_Money,NUM,QUANTITY-B,saham\NN
,,,,dengan\IN
OTHER,OTHER,OTHER,OTHER,tujuan\NN
,,,,untuk\IN
OTHER,OTHER,OTHER,OTHER,kepemilikan\NN strategis\JJ
,,,,.\Z
